kickX,kickY,kickAngle,goalZ,outcome,kickPleas,kickArou,goalPleas,goalArou
1.052008,0.063778,0.000000,0.446869,G,0.981371,0.956056,-0.490686,-0.624515
1.050138,0.036759,-8.000000,0.154186,D,-0.300000,0.743431,1.000000,0.439308
1.050829,0.072384,6.000000,0.303857,G,1.000000,0.721884,-0.581718,-0.104007
1.077310,0.115185,26.000000,-0.454756,O,-0.585265,0.078312,0.954976,-0.654457
1.104112,0.172766,26.000000,0.054881,O,-0.549264,0.171913,0.444908,0.799664
1.047653,0.008838,-16.000000,0.004437,G,0.949910,0.520756,-0.474955,0.984404
1.047869,0.002039,-18.000000,0.251549,G,0.703410,0.397392,-0.351705,0.087627
1.082729,0.109651,26.000000,-0.253007,L,-0.400000,0.377943,0.752104,0.083260
1.128789,0.186243,36.000000,-0.304077,O,-0.784869,-0.440660,0.804079,-0.105740
1.050653,0.043075,-6.000000,-0.496395,G,1.000000,0.846694,-0.649971,-0.806055
1.079133,0.107604,22.000000,-0.499490,O,-0.575373,0.104030,0.999212,-0.815316
1.062889,0.090795,14.000000,0.096584,G,1.000000,0.430498,-0.666001,0.649093
1.089966,0.114928,32.000000,0.252700,O,-0.733494,-0.307085,0.247748,0.082720
1.069388,0.097397,16.000000,0.203192,L,-0.400000,0.380326,0.296856,0.261295
1.048873,0.057618,-2.000000,-0.296850,G,0.648148,0.972998,-0.324074,-0.080262
1.072420,0.102122,20.000000,-0.500643,D,-0.300000,0.346787,1.000000,-0.821259
1.050336,-0.036427,-30.000000,0.199913,O,-0.655223,-0.103580,0.699910,0.273056
1.082524,0.113487,26.000000,0.002150,O,-0.638564,-0.060266,0.497543,0.991066
1.001007,0.017692,-28.000000,0.004903,O,-0.622651,-0.018892,0.504850,0.982363
1.052818,-0.042299,-34.000000,0.454231,O,-0.777491,-0.421477,0.954691,-0.653421
1.050758,0.034422,-8.000000,0.252863,D,-0.300000,0.683816,1.000000,0.080788
1.041990,0.026338,-12.000000,-0.497314,G,1.000000,0.641464,-0.856705,-0.811521
1.039679,-0.006658,-20.000000,0.052332,G,1.000000,0.405144,-0.543047,0.811603
1.049076,-0.007052,-20.000000,0.245472,R,-0.400000,0.376865,0.745601,0.106905
1.063906,0.094717,16.000000,-0.204446,L,-0.400000,0.387739,0.704464,0.256493
1.099746,0.119000,34.000000,0.346523,O,-0.763497,-0.385093,0.153491,-0.260034
1.067522,0.089816,16.000000,-0.048568,L,-0.400000,0.354416,0.549722,0.819193
1.072196,0.159006,16.000000,0.446366,L,-0.400000,0.356802,0.053349,-0.624185
1.039976,0.130088,0.000000,-0.451736,G,0.750208,0.923481,-0.375104,-0.642264
1.048754,0.035493,-8.000000,0.299858,G,0.260184,0.830134,-0.130092,-0.090759
1.042568,0.129685,2.000000,-0.446658,G,0.628483,0.867600,-0.314242,-0.624150
1.043242,-0.004952,-22.000000,-0.152250,O,-0.548963,0.172697,0.347038,0.443774
1.047990,0.018106,-14.000000,0.199914,G,0.852381,0.373997,-0.426191,0.273409
1.100850,0.123636,36.000000,0.345200,O,-0.723668,-0.281536,0.154193,-0.257478
1.054211,-0.046390,-34.000000,0.196862,O,-0.691960,-0.199095,0.696283,0.286244
1.106807,0.125101,36.000000,-0.353525,O,-0.793131,-0.462140,0.853453,-0.285283
1.070518,0.100299,20.000000,-0.446680,L,-0.400000,0.226510,0.946437,-0.623409
1.049421,0.035375,-8.000000,0.296497,G,0.238514,0.821857,-0.119257,-0.081454
1.060279,0.078150,10.000000,-0.495313,G,0.456171,0.733188,-0.228085,-0.799628
1.047299,0.042144,-6.000000,-0.446808,G,1.000000,0.841196,-0.605581,-0.624647
1.050589,-0.030208,-28.000000,0.452127,O,-0.633873,-0.048070,0.952799,-0.646542
1.078487,0.109497,24.000000,-0.347766,O,-0.605487,0.025734,0.847850,-0.264911
1.049209,0.017841,-14.000000,0.095226,G,1.000000,0.382235,-0.522538,0.653723
1.052367,-0.039457,-32.000000,0.052059,O,-0.704479,-0.231645,0.551761,0.811778
1.051727,0.077125,8.000000,-0.499016,D,-0.300000,0.613736,1.000000,-0.812989
1.092730,0.120559,30.000000,-0.397574,O,-0.722231,-0.277800,0.896686,-0.442494
1.047803,0.047170,-4.000000,-0.201557,G,0.582357,0.910720,-0.291178,0.265822
1.042440,-0.019955,-26.000000,-0.249994,O,-0.550631,0.168360,0.249636,0.089587
1.055126,-0.052034,-36.000000,0.146853,O,-0.748134,-0.345150,0.646995,0.465474
1.056714,0.080819,8.000000,-0.296943,D,-0.300000,0.662234,1.000000,-0.080925
1.043218,0.019590,-12.000000,-0.300350,G,1.000000,0.621868,-0.679371,-0.095412
1.090446,0.115717,32.000000,-0.444976,O,-0.732924,-0.305603,0.944742,-0.617245
1.079001,0.101645,24.000000,-0.100007,O,-0.619681,-0.011169,0.600388,0.634954
1.065579,0.093751,18.000000,-0.148084,L,-0.400000,0.330301,0.648102,0.461449
1.066750,0.159127,12.000000,-0.450366,D,-0.300000,0.464952,1.000000,-0.636925
1.044233,-0.013977,-22.000000,-0.195458,R,-0.400000,0.301066,0.304303,0.288375
1.009833,0.021944,-30.000000,0.398187,O,-0.637454,-0.057379,0.898329,-0.448468
1.107221,0.120580,36.000000,-0.054560,O,-0.799397,-0.478432,0.554377,0.802264
1.056468,0.078358,6.000000,0.352087,G,1.000000,0.686505,-0.665475,-0.279927
1.051196,-0.023166,-26.000000,-0.149325,O,-0.586715,0.074542,0.350946,0.457985
1.049793,-0.004505,-22.000000,0.253446,R,-0.400000,0.356377,0.753110,0.079601
1.006534,0.009279,-32.000000,-0.353630,O,-0.666599,-0.133159,0.146330,-0.286074
1.043906,0.053530,-4.000000,-0.149013,G,0.484187,0.907651,-0.242093,0.455473
1.048317,0.033704,-8.000000,0.405017,D,-0.300000,0.619475,1.000000,-0.476421
1.045799,-0.015985,-24.000000,0.247306,R,-0.400000,0.252986,0.747280,0.100800
1.048038,-0.024370,-26.000000,0.401537,O,-0.589252,0.067945,0.901683,-0.460665
1.047018,-0.021864,-26.000000,-0.297254,O,-0.587856,0.071574,0.202308,-0.082517
1.079728,0.109239,24.000000,-0.498131,O,-0.601619,0.035792,0.997697,-0.809807
1.107554,0.123353,36.000000,-0.298277,O,-0.808376,-0.501778,0.798361,-0.084949
1.065776,0.097190,18.000000,-0.204680,L,-0.400000,0.313663,0.704559,0.256148
1.006673,0.029703,-26.000000,-0.154497,O,-0.548040,0.175096,0.345468,0.438067
1.045710,0.023445,-12.000000,-0.450529,G,1.000000,0.709531,-0.740534,-0.636600
1.047262,-0.049436,-34.000000,0.299044,O,-0.686233,-0.184207,0.799316,-0.088420
1.053363,0.069996,6.000000,0.098967,G,0.827805,0.685383,-0.413902,0.638961
1.052063,0.082550,8.000000,0.047596,G,0.738616,0.678704,-0.369308,0.825412
1.049675,-0.049592,-34.000000,-0.396966,O,-0.666419,-0.132689,0.102989,-0.443676
1.044227,-0.023348,-26.000000,0.397604,O,-0.587176,0.073342,0.896741,-0.442695
1.047647,0.023268,-12.000000,-0.000503,G,0.785053,0.608365,-0.392527,0.996757
1.076443,0.108091,22.000000,-0.299992,O,-0.566176,0.127942,0.799786,-0.090133
1.076547,0.106268,22.000000,0.002767,O,-0.571120,0.115088,0.497089,0.989413
1.106003,0.124985,36.000000,0.403358,O,-0.716137,-0.261956,0.097072,-0.465192
1.053612,0.075663,8.000000,-0.203231,G,0.330490,0.630558,-0.165245,0.257465
1.039923,0.032650,-10.000000,0.100669,G,0.648494,0.575094,-0.324247,0.633967
1.045549,0.029970,-10.000000,-0.351355,G,1.000000,0.678313,-0.672982,-0.277438
1.050989,0.047865,-4.000000,-0.202826,G,0.615863,0.894630,-0.307931,0.263411
1.040808,0.014684,-14.000000,0.154494,G,0.616907,0.536670,-0.308453,0.436812
1.057776,0.085686,10.000000,0.101876,G,0.986232,0.608302,-0.493116,0.631207
1.042468,-0.011075,-24.000000,0.096945,O,-0.561445,0.140242,0.596880,0.647708
1.045773,0.060302,-2.000000,0.449398,G,0.849926,0.975415,-0.424963,-0.634721
1.069574,0.103281,20.000000,-0.347449,L,-0.400000,0.254000,0.847898,-0.265084
1.031321,0.118627,-2.000000,0.096232,G,0.255495,0.968505,-0.127747,0.649991
1.050010,-0.037019,-32.000000,0.003834,O,-0.668664,-0.138526,0.503934,0.985696
1.058403,-0.047195,-36.000000,-0.248850,O,-0.709086,-0.243624,0.250580,0.093019
1.068781,0.089094,14.000000,-0.395564,D,-0.300000,0.385137,1.000000,-0.437349
1.042403,0.040962,-6.000000,0.103807,D,-0.300000,0.846889,1.000000,0.623848
1.052280,0.054150,-4.000000,0.150748,D,-0.300000,0.921033,1.000000,0.452211
1.058217,0.078171,10.000000,-0.498808,D,-0.300000,0.593904,1.000000,-0.813932
1.043380,-0.005702,-22.000000,0.100937,R,-0.400000,0.263052,0.600915,0.633038
1.050338,0.142821,6.000000,-0.299489,D,-0.300000,0.709680,1.000000,-0.089933
1.103418,0.122828,36.000000,0.203040,O,-0.814417,-0.517485,0.296779,0.261016
1.063171,0.082432,12.000000,-0.203705,G,0.569700,0.511219,-0.284850,0.258435
1.072613,0.102068,20.000000,-0.304028,L,-0.400000,0.236471,0.802810,-0.101127
1.012331,0.057147,-18.000000,-0.049128,R,-0.400000,0.267413,0.450432,0.819753
1.073882,0.168314,18.000000,-0.500554,L,-0.400000,0.310913,1.000635,-0.820492
1.007352,0.042666,-22.000000,0.097198,R,-0.400000,0.312608,0.597221,0.646468
1.089669,0.174822,22.000000,-0.347649,O,-0.582881,0.084509,0.848044,-0.265616
1.093310,0.117590,32.000000,0.495957,O,-0.743740,-0.333723,0.003465,-0.805583
1.046933,0.032746,-10.000000,0.049588,G,0.460639,0.719887,-0.230320,0.818933
1.092140,0.109320,28.000000,0.245336,O,-0.668806,-0.138896,0.255057,0.109297
1.071674,0.088414,16.000000,-0.302472,G,0.634893,0.379705,-0.317447,-0.101267
1.043037,0.050385,-4.000000,-0.045874,G,0.355078,0.868177,-0.177539,0.833759
1.055652,0.067059,4.000000,-0.051129,G,0.284182,0.806412,-0.142091,0.812738
1.048299,-0.005201,-22.000000,-0.352531,O,-0.553988,0.159631,0.147338,-0.282409
1.081267,0.102462,24.000000,0.449744,G,1.000000,0.372331,-1.000000,-0.634475
1.051649,0.063924,0.000000,0.450980,G,1.000000,0.938452,-0.512631,-0.640305
1.045538,-0.004322,-22.000000,-0.301821,R,-0.400000,0.305902,0.198404,-0.096713
1.073451,0.163623,16.000000,0.501959,L,-0.400000,0.363585,-0.000310,-0.819308
1.047181,-0.025969,-26.000000,-0.204936,O,-0.575421,0.103905,0.295235,0.255398
1.044244,-0.002555,-20.000000,0.151429,R,-0.400000,0.335781,0.651381,0.449524
1.015284,0.073311,-14.000000,-0.152172,G,1.000000,0.590577,-0.561558,0.446782
1.095880,0.118322,32.000000,0.300101,O,-0.725794,-0.287065,0.199502,-0.092721
1.050542,-0.027347,-28.000000,0.047165,O,-0.619460,-0.010597,0.547265,0.828128
1.082421,0.108718,24.000000,-0.197036,O,-0.587355,0.072878,0.697588,0.281497
1.043229,0.002351,-20.000000,0.045051,G,1.000000,0.428449,-0.527076,0.838272
1.065021,0.094452,16.000000,-0.503301,D,-0.300000,0.373697,1.000000,-0.830133
1.050389,0.059692,0.000000,0.502132,G,1.000000,0.930229,-0.571394,-0.824085
1.075347,0.099904,22.000000,0.350264,G,1.000000,0.542252,-0.808133,-0.274129
1.045133,0.053691,-2.000000,-0.001669,D,-0.300000,0.983854,1.000000,0.991243
1.050434,0.039406,-8.000000,-0.397359,G,1.000000,0.797544,-0.600449,-0.447247
1.074815,0.103742,22.000000,-0.352067,O,-0.569482,0.119346,0.852799,-0.282904
1.047975,0.031473,-10.000000,0.446835,G,0.291863,0.699049,-0.145932,-0.625028
1.055910,-0.047961,-36.000000,0.097512,O,-0.765412,-0.390072,0.597595,0.645108
1.050509,-0.035209,-32.000000,0.299804,O,-0.656734,-0.107507,0.799653,-0.089646
1.063348,0.086258,12.000000,0.347666,G,1.000000,0.479726,-0.867528,-0.262740
1.042851,0.050902,-4.000000,0.103269,D,-0.300000,0.892327,1.000000,0.623857
1.054551,0.076303,6.000000,-0.303779,D,-0.300000,0.737239,1.000000,-0.104159
1.048424,0.011709,-14.000000,0.051903,G,1.000000,0.402438,-0.545531,0.810796
1.047745,0.051267,-2.000000,0.350012,G,0.409805,0.855603,-0.204903,-0.270181
1.048744,-0.017729,-26.000000,-0.048697,O,-0.554387,0.158594,0.450855,0.821290
1.041608,0.019989,-12.000000,0.354230,D,-0.300000,0.666990,1.000000,-0.286953
1.064919,0.091947,16.000000,-0.205038,L,-0.400000,0.377961,0.704724,0.255551
1.047833,0.068508,2.000000,0.052710,G,0.395672,0.854646,-0.197836,0.809155
1.048892,0.030445,-10.000000,-0.504170,G,1.000000,0.623852,-0.880860,-0.835316
1.048894,0.070187,4.000000,-0.103320,D,-0.300000,0.817745,1.000000,0.621784
1.077188,0.105196,24.000000,0.104774,O,-0.620277,-0.012721,0.395217,0.618970
1.058786,0.074295,6.000000,-0.103574,G,0.331792,0.730960,-0.165896,0.624930
1.040041,-0.003136,-20.000000,0.154538,R,-0.400000,0.382890,0.654692,0.437485
1.047579,0.008271,-18.000000,-0.348132,G,1.000000,0.398466,-0.950222,-0.267953
1.045116,0.055585,-2.000000,0.349269,G,0.540362,0.920690,-0.270181,-0.270877
1.095900,0.121154,34.000000,-0.396326,O,-0.686065,-0.183769,0.896635,-0.442309
1.044823,-0.006582,-20.000000,-0.304367,R,-0.400000,0.237428,0.195860,-0.105963
1.094810,0.121301,30.000000,-0.497943,O,-0.728160,-0.293216,0.997998,-0.810902
1.047273,-0.006642,-22.000000,0.196269,O,-0.581399,0.088362,0.696409,0.285786
1.068793,0.103557,20.000000,-0.303135,O,-0.557293,0.151039,0.804165,-0.106053
1.042312,-0.000851,-20.000000,0.053192,R,-0.400000,0.382147,0.552108,0.810516
1.062514,0.084486,12.000000,-0.499991,D,-0.300000,0.504216,1.000000,-0.816157
1.103167,0.119433,34.000000,0.100305,O,-0.776320,-0.418433,0.399980,0.636290
1.041303,-0.012436,-22.000000,-0.296138,R,-0.400000,0.315625,0.203504,-0.078167
1.009307,0.044630,-24.000000,0.498118,R,-0.400000,0.234556,0.999256,-0.815475
1.050519,0.043464,-6.000000,0.049341,D,-0.300000,0.841091,1.000000,0.822666
1.060494,0.083907,10.000000,-0.249197,G,0.341534,0.581372,-0.170767,0.098686
1.042350,-0.006608,-22.000000,-0.298706,R,-0.400000,0.346120,0.201577,-0.085173
1.012185,0.008256,-34.000000,0.295919,O,-0.692584,-0.200718,0.795142,-0.073245
1.047223,-0.028570,-28.000000,0.145191,O,-0.617647,-0.005883,0.645123,0.472281
1.048080,-0.027034,-28.000000,-0.246934,O,-0.609594,0.015056,0.253640,0.104147
1.047171,-0.006769,-22.000000,0.199565,O,-0.588762,0.069219,0.699715,0.273765
1.057216,0.084808,12.000000,0.401807,G,1.000000,0.421304,-0.979814,-0.458611
1.046505,-0.034348,-32.000000,-0.449530,O,-0.662075,-0.121394,0.050325,-0.635180
1.065844,0.080600,12.000000,-0.300537,G,0.378784,0.510149,-0.189392,-0.092576
1.082573,0.119969,28.000000,-0.295609,O,-0.612590,0.007266,0.795472,-0.074445
1.069560,0.099136,20.000000,-0.195294,O,-0.543390,0.187186,0.695051,0.290725
1.049829,-0.044798,-34.000000,-0.448339,O,-0.675482,-0.156254,0.051497,-0.630921
1.050834,0.067615,4.000000,-0.301825,G,0.223085,0.810061,-0.111543,-0.096297
1.041562,0.020957,-12.000000,-0.146395,G,0.979331,0.656774,-0.489666,0.467493
1.042787,0.040313,-6.000000,0.203153,D,-0.300000,0.837268,1.000000,0.263085
1.041589,-0.016054,-24.000000,0.296818,O,-0.562342,0.137910,0.796414,-0.077869
1.041740,-0.000753,-18.000000,0.097537,G,0.954095,0.425697,-0.477047,0.646342
0.997618,0.015799,-28.000000,-0.196216,O,-0.630754,-0.039959,0.303956,0.287113
1.048291,-0.029218,-28.000000,0.100024,O,-0.650890,-0.092313,0.599983,0.636425
1.042109,0.027481,-12.000000,0.353113,D,-0.300000,0.689313,1.000000,-0.284858
1.047465,0.066302,0.000000,-0.048298,D,-0.300000,0.954563,1.000000,0.825998
1.053374,-0.036377,-32.000000,-0.046318,O,-0.655318,-0.103827,0.452702,0.828006
1.044379,-0.001206,-18.000000,-0.004219,G,1.000000,0.382979,-0.621174,0.984899
1.062189,0.091657,14.000000,0.446499,G,1.000000,0.447093,-0.999432,-0.623728
1.049838,0.048649,-4.000000,-0.495627,G,1.000000,0.982272,-0.513052,-0.801177
1.056552,0.076127,6.000000,0.146603,G,0.883317,0.705423,-0.441659,0.465156
1.071414,0.099529,18.000000,-0.098530,L,-0.400000,0.341289,0.599106,0.639616
1.078033,0.163833,18.000000,0.404372,L,-0.400000,0.315709,0.095835,-0.469690
1.079037,0.172528,20.000000,0.492339,L,-0.400000,0.226268,-0.005052,-0.836551
1.068271,0.092328,14.000000,0.396479,O,-0.638910,-0.061166,0.103478,-0.441899
1.044133,-0.027636,-28.000000,-0.051894,O,-0.621751,-0.016553,0.447200,0.808002
1.046106,-0.024417,-26.000000,-0.049537,O,-0.558394,0.148176,0.450342,0.819425
1.047793,0.040386,-8.000000,-0.152818,G,0.771941,0.765801,-0.385971,0.448103
1.046166,0.048206,-4.000000,0.299406,G,0.578711,0.989831,-0.289356,-0.089179
1.047894,0.067073,0.000000,0.396718,G,0.920093,0.936554,-0.460047,-0.442183
1.042999,0.003232,-18.000000,0.196092,O,-0.542979,0.188255,0.695794,0.288021
1.047551,-0.024944,-28.000000,0.497421,O,-0.605866,0.024748,0.998846,-0.813987
1.051085,0.076100,6.000000,-0.053082,G,0.495741,0.698661,-0.247870,0.805567
1.041796,-0.011583,-24.000000,0.352687,O,-0.591224,0.062818,0.852755,-0.282745
1.058644,0.083432,12.000000,0.248401,G,1.000000,0.493025,-0.754867,0.098578
1.050890,0.076972,6.000000,0.353577,G,1.000000,0.797241,-0.556254,-0.285434
1.081746,0.113134,26.000000,0.249358,O,-0.654812,-0.102511,0.251017,0.094607
1.042763,0.030651,-10.000000,-0.299718,G,1.000000,0.695567,-0.604304,-0.090439
1.118743,0.181874,32.000000,-0.300276,O,-0.729159,-0.295814,0.800438,-0.092502
1.051843,0.052116,-2.000000,-0.502378,G,1.000000,0.774061,-0.728280,-0.826698
1.057620,0.080931,8.000000,-0.252834,G,0.274936,0.609773,-0.137468,0.080877
1.084175,0.115614,28.000000,0.202207,O,-0.681243,-0.171232,0.297586,0.263951
1.095801,0.120988,34.000000,-0.296987,O,-0.797411,-0.473268,0.796974,-0.079907
1.047511,0.056147,-2.000000,-0.147277,G,0.289690,0.997654,-0.144845,0.464760
1.058261,0.076449,10.000000,0.303308,G,1.000000,0.525106,-0.777302,-0.099666
1.043433,0.006089,-18.000000,-0.102939,R,-0.400000,0.274317,0.397163,0.626046
1.102638,0.171893,26.000000,-0.149814,O,-0.624697,-0.024212,0.649508,0.456334
1.066027,0.083229,12.000000,-0.348586,G,0.331802,0.485376,-0.165901,-0.268085
1.042866,0.025516,-10.000000,0.399880,G,0.213202,0.707022,-0.106601,-0.453015
1.058509,0.078197,8.000000,-0.151477,G,0.363220,0.666708,-0.181610,0.448429
1.056535,0.077323,6.000000,-0.296835,D,-0.300000,0.711544,1.000000,-0.075979
1.054030,-0.038451,-32.000000,-0.149239,O,-0.658206,-0.111335,0.350474,0.456270
1.065811,0.092024,16.000000,-0.395516,D,-0.300000,0.385230,1.000000,-0.437769
1.106326,0.127470,36.000000,0.251852,O,-0.798090,-0.475035,0.248684,0.086124
1.049665,0.046404,-6.000000,0.100278,D,-0.300000,0.892567,1.000000,0.637465
1.078658,0.112290,26.000000,-0.251514,O,-0.614967,0.001085,0.751741,0.084580
1.043061,0.053501,-4.000000,-0.146321,G,0.346894,0.973404,-0.173447,0.465997
1.041863,0.032529,-8.000000,0.399171,G,0.322972,0.762021,-0.161486,-0.452600
1.055383,0.079356,8.000000,0.400217,G,1.000000,0.639135,-0.761378,-0.456409
1.103139,0.124456,36.000000,-0.448311,O,-0.752435,-0.356331,0.949083,-0.633028
1.082990,0.112876,26.000000,-0.350357,O,-0.570397,0.116968,0.851051,-0.276549
1.051176,0.046585,-4.000000,-0.097001,G,0.275915,0.958200,-0.137958,0.650338
1.050669,-0.004624,-22.000000,0.253236,O,-0.592695,0.058992,0.753257,0.079065
1.055749,0.069142,4.000000,0.198167,G,0.870058,0.763466,-0.435029,0.278200
1.083086,0.109868,28.000000,-0.002850,O,-0.660534,-0.117388,0.503036,0.988961
1.077204,0.102575,22.000000,-0.195138,O,-0.580622,0.090382,0.695247,0.290010
1.058399,0.081556,8.000000,0.198787,G,1.000000,0.649909,-0.548985,0.276747
1.072362,0.098615,22.000000,-0.104940,O,-0.576381,0.101411,0.605185,0.617508
1.101517,0.126289,36.000000,0.396083,O,-0.810098,-0.506256,0.103806,-0.440707
1.049887,-0.012352,-22.000000,-0.148177,O,-0.588129,0.070863,0.351952,0.461645
1.045518,0.052575,-4.000000,0.402918,G,0.699374,0.946702,-0.349687,-0.465401
1.053192,0.046223,-4.000000,-0.395272,G,0.911313,0.939732,-0.455657,-0.437778
1.055713,0.074835,6.000000,0.049168,G,0.617560,0.740227,-0.308780,0.821792
1.066154,0.096185,18.000000,-0.353966,L,-0.400000,0.348987,0.853575,-0.285727
1.070275,0.164005,18.000000,0.004226,L,-0.400000,0.337779,0.495758,0.984575
1.069695,0.157630,14.000000,0.199125,G,1.000000,0.421274,-0.777770,0.276203
1.042996,0.035823,-8.000000,-0.396023,G,1.000000,0.762012,-0.634054,-0.440240
0.995637,0.022211,-26.000000,0.402078,O,-0.580430,0.090883,0.902168,-0.462428
1.057301,0.089886,12.000000,0.404496,G,1.000000,0.529880,-0.874483,-0.470409
1.072109,0.091943,18.000000,0.496892,L,-0.400000,0.334899,0.003964,-0.803766
1.005082,0.033700,-26.000000,0.349528,O,-0.585283,0.078265,0.849738,-0.271775
1.047457,0.027131,-12.000000,-0.101412,G,0.988437,0.607012,-0.494218,0.631890
1.018065,0.095997,-8.000000,0.250505,D,-0.300000,0.705100,1.000000,0.090275
1.109455,0.178409,28.000000,0.354007,O,-0.673926,-0.152207,0.146100,-0.286909
1.056333,0.069883,6.000000,-0.154796,G,0.319719,0.685187,-0.159860,0.436532
1.053009,-0.048969,-36.000000,0.450055,O,-0.759842,-0.375588,0.949954,-0.636196
1.040450,0.025620,-10.000000,-0.047034,G,0.753095,0.671130,-0.376548,0.826629
1.072859,0.098650,20.000000,-0.449473,L,-0.400000,0.275078,0.949348,-0.633994
1.068502,0.159301,14.000000,0.001491,G,1.000000,0.383540,-0.617950,0.994580
1.072637,0.097605,18.000000,0.303230,L,-0.400000,0.333821,0.195986,-0.105507
1.017881,0.080839,-12.000000,0.153603,G,0.835799,0.428416,-0.417900,0.441148
1.105912,0.129366,36.000000,0.249104,O,-0.809361,-0.504338,0.250048,0.091083
1.049477,0.005920,-18.000000,-0.398981,G,1.000000,0.478627,-0.921097,-0.453544
1.045376,-0.034678,-32.000000,-0.154308,O,-0.700028,-0.220074,0.345756,0.439114
1.089723,0.121016,30.000000,-0.154767,O,-0.741448,-0.327765,0.655273,0.435371
1.046803,0.015948,-14.000000,0.002524,G,0.763601,0.615463,-0.381801,0.990050
1.045052,-0.034357,-30.000000,0.246066,O,-0.629756,-0.037365,0.745902,0.105811
1.046825,0.042150,-6.000000,-0.102615,G,0.499348,0.852706,-0.249674,0.627709
1.089299,0.108740,28.000000,-0.053313,O,-0.657753,-0.110158,0.552950,0.807456
1.048732,0.016050,-14.000000,0.254524,R,-0.400000,0.368831,0.754050,0.076183
1.042313,0.135488,4.000000,0.454508,G,1.000000,0.761748,-0.692696,-0.652523
1.046530,-0.008112,-22.000000,0.004855,R,-0.400000,0.348925,0.505112,0.981410
1.025201,0.113324,-4.000000,0.504486,G,0.810527,0.908760,-0.405263,-0.805468
1.058494,0.081813,10.000000,0.302498,G,1.000000,0.590508,-0.712303,-0.101130
1.057525,0.077521,6.000000,0.345726,G,1.000000,0.793840,-0.551116,-0.254385
1.072469,0.101312,20.000000,-0.498371,L,-0.400000,0.264216,0.997813,-0.810231
1.004657,-0.001958,-36.000000,-0.304815,O,-0.777432,-0.421322,0.195059,-0.108877
1.042895,-0.005074,-22.000000,0.103669,R,-0.400000,0.267536,0.603936,0.622050
1.096445,0.177778,24.000000,0.200622,O,-0.621118,-0.014906,0.299486,0.270859
1.041476,0.033067,-10.000000,0.147235,G,0.249799,0.728233,-0.124899,0.465936
1.053777,0.069903,2.000000,-0.304688,G,0.260604,0.826020,-0.130302,-0.106479
1.047183,-0.039773,-32.000000,-0.502057,O,-0.712686,-0.252984,-0.001461,-0.823494
1.092777,0.123441,32.000000,0.096954,O,-0.734924,-0.310803,0.404843,0.653975
1.049858,0.072746,4.000000,-0.502707,G,0.870687,0.932576,-0.435344,-0.828246
1.056858,0.074700,4.000000,-0.200792,D,-0.300000,0.818468,1.000000,0.269175
1.103267,0.122959,36.000000,0.347844,O,-0.789333,-0.452267,0.152591,-0.263304
1.065996,0.090076,12.000000,-0.103119,G,0.816215,0.488022,-0.408108,0.622289
1.055526,0.080311,8.000000,0.145546,G,0.957238,0.666660,-0.478619,0.471714
1.047838,-0.011818,-22.000000,-0.104212,R,-0.400000,0.290928,0.395446,0.619805
1.008719,0.074572,-14.000000,-0.003063,G,0.911918,0.547235,-0.455959,0.988386
1.049765,0.026181,-12.000000,-0.203796,G,1.000000,0.665892,-0.537915,0.258885
1.051432,-0.017057,-26.000000,0.452582,O,-0.586868,0.074144,0.952471,-0.645349
1.099093,0.124251,34.000000,0.195960,O,-0.790380,-0.454988,0.304002,0.287280
1.103857,0.120498,34.000000,0.095727,O,-0.702267,-0.225894,0.403732,0.649933
1.056061,0.076435,6.000000,0.297172,G,1.000000,0.728489,-0.567325,-0.075687
1.103557,0.118637,34.000000,-0.245015,O,-0.759020,-0.373451,0.745070,0.108836
1.049783,0.043184,-6.000000,-0.447005,G,1.000000,0.812064,-0.635052,-0.625875
1.041159,0.008106,-18.000000,0.352177,G,0.504054,0.395875,-0.252027,-0.280358
1.049022,-0.040301,-34.000000,0.495325,O,-0.817940,-0.526645,0.995262,-0.800952
1.079390,0.099069,22.000000,-0.052381,O,-0.563355,0.135278,0.552409,0.809423
1.090346,0.116282,32.000000,0.247252,O,-0.722670,-0.278941,0.253721,0.104442
1.042593,0.040182,-6.000000,-0.396174,G,1.000000,0.850634,-0.545757,-0.441424
1.047325,-0.005016,-22.000000,0.198526,O,-0.567659,0.124085,0.699041,0.276214
1.070303,0.092968,18.000000,-0.199664,O,-0.545205,0.182466,0.699943,0.272933
1.099274,0.123115,32.000000,0.045451,O,-0.728884,-0.295098,0.455127,0.836824
1.050956,0.064798,2.000000,-0.500679,G,0.806778,0.902730,-0.403389,-0.820578
1.060977,0.090971,14.000000,-0.495875,D,-0.300000,0.473484,1.000000,-0.803643
1.061707,0.091020,14.000000,0.244861,G,1.000000,0.450728,-0.794192,0.109382
1.049955,0.002580,-18.000000,-0.502644,R,-0.400000,0.320133,-0.002076,-0.825731
1.105205,0.181711,28.000000,-0.301525,O,-0.665551,-0.130433,0.801728,-0.097192
1.043568,-0.030170,-28.000000,-0.047314,O,-0.619298,-0.010175,0.452304,0.826560
1.047284,0.033852,-8.000000,-0.446964,G,1.000000,0.799736,-0.647633,-0.626796
1.096385,0.130419,36.000000,0.148458,O,-0.752941,-0.357647,0.352443,0.463430
1.059653,0.092538,14.000000,-0.354944,G,0.452519,0.420322,-0.226259,-0.285160
1.043124,0.024797,-12.000000,0.151133,G,0.460887,0.618515,-0.230443,0.450759
