@relation outTestNew

@attribute kickX numeric
@attribute kickZ numeric
@attribute kickAngle numeric
@attribute goalZ numeric
@attribute Outcome {O,L,G,R,D}
@attribute KickPleas numeric
@attribute KickArou numeric
@attribute GoalPleas numeric
@attribute GoalArou numeric

@data
1.045053,0.033823,-8,0.197904,D,-0.3,0.818031,1,0.279958
1.045508,0.065856,0,-0.200821,G,0.332999,0.965566,-0.1665,0.269333
1.041563,-0.021349,-24,0.003355,O,-0.550975,0.167466,0.50408,0.985164
1.048797,-0.016863,-24,0.047126,O,-0.578799,0.095124,0.547677,0.826629
1.048746,0.062439,0,-0.445535,G,0.682602,0.895971,-0.341301,-0.619381
1.105477,0.128825,36,-0.402524,O,-0.810201,-0.506524,0.902256,-0.46275
1.060843,0.082671,12,-0.352836,G,0.333533,0.480812,-0.166766,-0.281532
1.078153,0.105706,24,0.049696,O,-0.618359,-0.007734,0.450021,0.818259
1.085873,0.109836,26,-0.148848,O,-0.634223,-0.048979,0.649545,0.456201
1.0566,0.152876,12,0.051911,G,1,0.536988,-0.514982,0.811018
1.058085,0.075144,6,0.246083,G,1,0.723417,-0.52282,0.104593
1.048958,0.021272,-12,-0.351736,G,1,0.627026,-0.724451,-0.278099
1.111594,0.179055,28,-0.09918,O,-0.71396,-0.256296,0.598826,0.640633
1.046893,0.012815,-14,-0.147838,G,1,0.40508,-0.742183,0.464495
1.045272,0.002305,-18,0.451311,D,-0.3,0.446667,1,-0.642965
1.078423,0.103174,24,-0.395611,O,-0.616862,-0.003841,0.895621,-0.438621
1.060443,0.086347,10,-0.245365,G,0.324873,0.592012,-0.162436,0.107084
1.094496,0.122858,32,-0.202818,O,-0.762618,-0.382807,0.703344,0.260568
1.049713,0.050762,-4,-0.49617,G,1,0.904039,-0.592346,-0.805037
1.039308,0.024783,-10,-0.053575,G,0.900372,0.603084,-0.450186,0.806291
1.000539,0.008118,-30,-0.352546,O,-0.665784,-0.131039,0.147501,-0.281813
1.104166,0.118462,34,-0.50498,O,-0.756404,-0.366652,1.003541,-0.831058
1.078796,0.105952,22,-0.050069,O,-0.586551,0.074968,0.550043,0.818025
1.048286,0.056045,-2,0.246784,G,0.4195,0.962712,-0.20975,0.101679
1.080962,0.107946,24,0.498921,O,-0.602092,0.034562,0.000488,-0.816409
1.058433,0.078028,6,0.2002,G,1,0.655516,-0.544695,0.271959
1.10116,0.11921,34,0.149452,O,-0.791859,-0.458834,0.3507,0.457092
1.038602,-0.050884,-34,-0.101748,G,0.993533,0.605625,-0.496767,0.627665
1.093182,0.177617,28,0.395001,O,-0.642981,-0.07175,0.104878,-0.436806
1.046636,-0.027895,-28,0.30487,O,-0.645497,-0.078293,0.804314,-0.106597
1.090793,0.121607,32,0.150967,O,-0.712781,-0.253231,0.350852,0.457643
1.088416,0.121137,30,-0.098562,O,-0.691207,-0.197138,0.598638,0.641318
1.056782,0.069644,6,-0.397651,G,0.272154,0.738782,-0.136077,-0.444708
1.048549,0.027952,-12,-0.454542,G,1,0.590962,-0.86326,-0.651718
1.073483,0.10358,22,0.14682,O,-0.579746,0.092661,0.353781,0.468294
1.052339,-0.055841,-36,-0.495828,O,-0.719834,-0.271568,0.004203,-0.8029
1.05266,-0.04852,-34,0.30485,O,-0.715209,-0.259543,0.804847,-0.108536
1.054109,0.060892,0,-0.248815,G,0.483103,0.993214,-0.241552,0.096953
1.053835,-0.048678,-34,0.254033,O,-0.716125,-0.261926,0.754603,0.074171
1.067368,0.09623,16,-0.502198,D,-0.3,0.397524,1,-0.826479
1.099151,0.116786,32,-0.252358,O,-0.691005,-0.196613,0.752341,0.082396
1.074628,0.160731,16,-0.098253,L,-0.4,0.354686,0.598444,0.642022
1.108812,0.183177,28,-0.2973,O,-0.690776,-0.196018,0.796217,-0.077153
1.042804,0.03953,-8,-0.346588,G,1,0.809443,-0.536494,-0.257952
1.062958,0.101783,18,-0.447545,G,0.364691,0.370365,-0.182346,-0.626507
1.051961,-0.048387,-36,0.495244,O,-0.735632,-0.312644,0.995941,-0.803421
1.101348,0.124212,34,0.149795,O,-0.758701,-0.372622,0.350288,0.455591
1.049909,0.033705,-8,-0.349008,G,1,0.80977,-0.539557,-0.270279
1.104035,0.128429,36,0.052633,O,-0.807628,-0.499832,0.446682,0.806117
1.057066,0.081019,12,0.145745,G,1,0.480586,-0.665281,0.469578
1.071831,0.102371,24,0.249159,O,-0.556477,0.153159,0.251196,0.095257
1.055607,0.08413,10,-0.248206,G,0.528058,0.488225,-0.264029,0.099103
1.059148,0.090639,14,0.202199,G,1,0.439023,-0.76402,0.261659
1.043462,-0.025229,-28,-0.503169,O,-0.634328,-0.049252,-0.002761,-0.828221
1.093656,0.123429,32,0.1486,O,-0.743072,-0.331987,0.351754,0.460925
1.075016,0.099849,20,-0.202551,O,-0.550403,0.168951,0.702524,0.26355
1.0435,0.046287,-6,0.199797,D,-0.3,0.824894,1,0.270371
1.043388,0.139729,6,0.149264,G,0.822626,0.737749,-0.411313,0.457955
1.038951,0.015892,-14,0.446867,D,-0.3,0.569785,1,-0.624931
1.108228,0.124149,36,0.249906,O,-0.806065,-0.49577,0.249566,0.08933
1.047441,-0.044503,-34,-0.154565,O,-0.711003,-0.248608,0.345394,0.437797
1.080538,0.107252,22,0.30346,O,-0.573636,0.108546,0.196692,-0.102937
1.055161,0.063287,2,-0.500118,G,0.715391,0.857226,-0.357695,-0.819888
1.049995,-0.036599,-32,0.403906,O,-0.652982,-0.097754,0.903101,-0.465821
1.079637,0.111253,24,0.097204,O,-0.595104,0.052729,0.403415,0.648784
1.070011,0.094799,18,-0.448082,L,-0.4,0.326038,0.948873,-0.632264
1.016565,0.0992,-8,0.447373,G,0.419722,0.762542,-0.209861,-0.626616
1.105786,0.122499,36,0.245732,O,-0.778668,-0.424537,0.253739,0.104507
1.040422,0.012927,-16,0.098669,G,0.86154,0.470401,-0.43077,0.640623
1.046448,0.0233,-12,-0.197425,G,1,0.43916,-0.758103,0.282678
1.089723,0.111632,28,-0.250197,O,-0.663354,-0.12472,0.748587,0.096048
1.052164,0.059606,0,0.501307,G,1,0.951415,-0.550725,-0.825964
1.048132,0.023402,-12,-0.15011,G,1,0.550904,-0.599128,0.45443
1.046918,-0.0236,-26,-0.053721,O,-0.573658,0.10849,0.445831,0.80302
1.073255,0.100744,22,-0.246671,O,-0.568027,0.12313,0.746979,0.101894
1.05546,0.064232,2,-0.502083,G,0.847708,0.922363,-0.423854,-0.823603
1.046562,-0.019193,-26,0.400762,O,-0.591146,0.06302,0.900936,-0.457949
1.051489,0.063486,2,0.154896,G,0.416308,0.947253,-0.208154,0.434885
1.076978,0.099282,22,-0.49884,O,-0.569533,0.119213,0.999028,-0.814647
1.052598,-0.033785,-30,-0.049205,O,-0.638805,-0.060894,0.45128,0.822835
1.049571,-0.00716,-20,-0.353904,R,-0.4,0.377834,0.146011,-0.287231
1.048563,0.020867,-12,-0.349632,G,1,0.635386,-0.714305,-0.271601
1.055174,0.078222,8,-0.095709,G,0.466207,0.671101,-0.233103,0.651651
1.056217,0.08067,8,0.149665,G,0.991332,0.654624,-0.495666,0.453491
1.046832,0.057253,-2,0.046072,D,-0.3,0.973961,1,0.831846
1.051878,0.133498,4,-0.404518,G,0.688045,0.939432,-0.344022,-0.471238
1.051246,-0.016014,-24,-0.250023,O,-0.618435,-0.007931,0.249291,0.088331
1.04899,0.064432,0,-0.251358,G,0.248168,0.872294,-0.124084,0.084401
1.049418,-0.044213,-34,-0.097949,O,-0.703651,-0.229492,0.402144,0.64416
1.096099,0.125487,34,-0.045354,O,-0.739245,-0.322038,0.545636,0.834049
1.060632,0.086513,10,0.000948,G,0.807096,0.596526,-0.403548,0.999732
1.046203,-0.000046,-18,-0.146771,R,-0.4,0.318174,0.352991,0.46542
1.065817,0.158834,14,0.300689,G,1,0.4368,-0.864154,-0.094379
1.096934,0.121145,32,-0.451414,O,-0.729952,-0.297876,0.951412,-0.641499
1.088608,0.113292,28,0.047927,O,-0.612673,0.007049,0.452365,0.826783
1.043109,-0.017941,-24,0.203245,O,-0.559062,0.146438,0.70356,0.259783
1.056079,0.070504,2,0.095278,G,0.423532,0.883452,-0.211766,0.653752
1.097894,0.123921,32,-0.397849,O,-0.737387,-0.317206,0.897199,-0.444362
1.050897,0.06682,2,-0.100708,D,-0.3,0.920498,1,0.633321
1.046796,0.03567,-8,-0.295632,G,0.9497,0.820415,-0.47485,-0.073692
1.064137,0.086375,10,0.498333,G,1,0.59794,-0.900328,-0.811884
1.046308,-0.003872,-22,-0.3461,O,-0.551137,0.167043,0.1536,-0.259638
1.045636,-0.005065,-22,-0.503698,R,-0.4,0.38462,-0.003556,-0.831114
1.0416,0.006657,-16,-0.052654,G,1,0.543527,-0.509246,0.808099
1.101653,0.125072,34,-0.453798,O,-0.745679,-0.338766,0.953245,-0.648163
1.044007,-0.021378,-26,-0.195699,O,-0.600423,0.038901,0.303758,0.286394
1.055739,0.078014,6,-0.195925,D,-0.3,0.762127,1,0.287539
1.046876,0.059658,0,-0.19766,G,0.323742,0.964857,-0.161871,0.283584
1.0478,0.06676,2,-0.500119,G,0.942738,0.97099,-0.471369,-0.81956
1.049858,0.071881,4,-0.249654,G,0.246892,0.873422,-0.123446,0.090824
1.053559,0.060726,0,-0.295421,G,0.566545,0.988635,-0.283272,-0.071409
1.079258,0.110231,24,-0.046063,O,-0.599471,0.041375,0.54565,0.834
1.046446,0.058916,-2,0.201524,G,0.366213,0.982145,-0.183106,0.26923
1.077291,0.100864,22,-0.399405,O,-0.574215,0.107042,0.899022,-0.450991
1.07058,0.157072,16,0.302382,L,-0.4,0.351472,0.196945,-0.102018
1.007732,0.039753,-24,0.499685,O,-0.603355,0.031277,1.000355,-0.819473
1.050813,-0.029739,-30,-0.35088,O,-0.663598,-0.125355,0.149298,-0.27528
1.046168,0.057936,0,-0.404622,G,0.701429,0.9459,-0.350714,-0.472051
1.06498,0.097428,16,-0.447509,G,0.369152,0.368727,-0.184576,-0.624353
1.094436,0.12192,34,-0.00251,O,-0.770248,-0.402646,0.502117,0.992302
1.052058,0.051047,-4,-0.39933,G,0.963433,0.917163,-0.481716,-0.45047
1.061809,0.079085,10,0.095923,G,0.98873,0.600837,-0.494365,0.653811
1.051703,-0.046254,-34,0.002065,O,-0.722983,-0.279755,0.502434,0.991149
1.049111,0.014925,-14,0.450062,D,-0.3,0.561894,1,-0.635718
1.047626,0.020343,-14,-0.095779,G,1,0.536228,-0.558793,0.654469
1.021034,0.096376,-8,0.050092,G,0.836597,0.531714,-0.418298,0.818228
1.081976,0.108441,28,-0.150386,O,-0.671967,-0.147113,0.649843,0.455117
1.059644,0.083506,12,0.146312,G,1,0.460251,-0.686035,0.46805
1.072255,0.093303,18,-0.095449,L,-0.4,0.381007,0.595445,0.652927
1.044858,0.034215,-10,-0.351017,G,1,0.704124,-0.646895,-0.276434
1.098472,0.12518,32,-0.498966,O,-0.704855,-0.232623,0.998531,-0.812838
1.045712,0.036315,-8,-0.496456,G,1,0.530379,-0.966297,-0.806093
1.068438,0.085246,14,0.403192,G,1,0.388692,-1,-0.465922
1.049775,0.007329,-18,-0.500597,G,1,0.39895,-1,-0.819259
1.095264,0.125799,34,-0.151938,O,-0.76463,-0.388037,0.651922,0.447557
1.046016,-0.005308,-20,-0.054878,R,-0.4,0.382828,0.445057,0.800208
1.042814,-0.023381,-26,-0.148305,O,-0.590705,0.064168,0.351678,0.460646
1.06907,0.097519,16,-0.453721,D,-0.3,0.37446,1,-0.649474
1.040273,-0.003078,-20,0.150269,G,0.958632,0.369757,-0.479316,0.451175
1.055219,0.074425,6,-0.297938,D,-0.3,0.731897,1,-0.081823
1.049729,-0.007884,-22,0.349868,R,-0.4,0.381388,0.85033,-0.273927
1.049865,-0.044765,-34,-0.252892,O,-0.699315,-0.21822,0.246323,0.077537
1.059103,0.080317,8,-0.249295,D,-0.3,0.689917,1,0.090007
1.046572,0.038728,-8,0.002555,G,0.279757,0.857348,-0.139879,0.989915
1.047095,-0.02653,-28,-0.399472,O,-0.658147,-0.111182,0.100471,-0.452834
0.997706,0.007795,-32,0.147735,O,-0.66941,-0.140465,0.647673,0.463006
1.094377,0.120432,34,-0.046018,O,-0.754634,-0.362048,0.546084,0.832423
1.071372,0.108375,22,-0.497204,O,-0.553351,0.161288,0.998361,-0.812222
1.051716,0.049099,-4,-0.303314,G,0.868141,0.869164,-0.434071,-0.102671
1.041804,0.008542,-18,0.39807,G,0.418901,0.393227,-0.209451,-0.44481
1.049348,-0.036614,-30,0.496523,O,-0.638005,-0.058814,0.996251,-0.804549
1.046296,-0.024329,-28,-0.452539,O,-0.605046,0.02688,0.047158,-0.646699
1.051173,0.068827,2,-0.00391,G,0.251169,0.869803,-0.125585,0.983226
1.049355,-0.019748,-24,-0.250106,O,-0.571511,0.114071,0.249701,0.089821
1.040719,-0.003834,-20,0.095776,G,1,0.378037,-0.526393,0.652473
1.050309,0.050817,-2,-0.498346,G,1,0.968419,-0.529819,-0.811774
1.055737,-0.052734,-36,-0.30518,O,-0.581204,0.088871,0.195287,-0.108048
1.051741,-0.029072,-28,-0.051912,O,-0.615542,-0.000409,0.446477,0.805372
1.051547,-0.044309,-34,0.35469,O,-0.693056,-0.201945,0.854224,-0.288086
1.091705,0.120033,30,0.498135,O,-0.694551,-0.205833,0.001615,-0.812311
1.096191,0.117944,34,0.101791,O,-0.798969,-0.477319,0.398228,0.62992
1.094023,0.124435,32,-0.148386,O,-0.658787,-0.112847,0.649114,0.457767
1.049651,-0.044031,-34,-0.446317,O,-0.697983,-0.214757,0.05405,-0.621636
1.052711,-0.040066,-34,-0.050961,O,-0.715282,-0.259733,0.449066,0.814786
1.0514,0.065185,4,0.201262,G,0.778205,0.812925,-0.389103,0.265354
1.048108,0.019777,-14,-0.099034,G,1,0.529869,-0.56838,0.642731
1.084536,0.112166,28,-0.002381,O,-0.66646,-0.132795,0.502205,0.991982
1.060501,0.083572,12,0.103721,G,1,0.585218,-0.518368,0.623322
1.054691,0.077957,8,-0.404196,G,0.313154,0.75268,-0.156577,-0.468716
1.04834,0.046493,-4,-0.40055,G,0.895642,0.952175,-0.447821,-0.454529
1.028832,0.124817,0,-0.497209,G,0.923961,0.964659,-0.46198,-0.808442
1.040658,0.027526,-12,-0.196435,G,1,0.603625,-0.592967,0.285119
1.097592,0.125479,34,0.100965,O,-0.773951,-0.412274,0.399213,0.633503
1.077056,0.10411,22,0.453759,O,-0.568642,0.121531,0.046406,-0.649433
1.048007,0.038798,-6,-0.196325,G,0.883568,0.754166,-0.441784,0.287455
1.047696,-0.043538,-32,-0.396931,O,-0.678337,-0.163677,0.103198,-0.442918
1.04958,-0.049714,-36,0.499589,O,-0.762074,-0.381393,1.001018,-0.821883
1.069056,0.097608,18,-0.100731,L,-0.4,0.304302,0.600711,0.633778
1.011042,0.057108,-18,-0.352252,G,1,0.395565,-0.956692,-0.280935
1.105679,0.122628,36,-0.051074,O,-0.807577,-0.499701,0.550522,0.816283
1.055689,-0.046312,-34,-0.053713,O,-0.689339,-0.192281,0.446077,0.803917
1.055401,0.082594,8,0.304716,G,1,0.661985,-0.642935,-0.108799
1.087808,0.112746,26,-0.354189,O,-0.637091,-0.056436,0.854413,-0.288774
1.087363,0.118706,28,0.145109,O,-0.677452,-0.161376,0.354939,0.472504
1.099642,0.125866,36,-0.352657,O,-0.836019,-0.57365,0.852478,-0.281739
1.098625,0.130518,36,0.195754,O,-0.777987,-0.422765,0.304689,0.28978
1.049896,-0.038566,-32,0.39752,O,-0.672293,-0.147961,0.897292,-0.444698
1.04628,-0.007353,-20,-0.05012,G,1,0.390405,-0.660513,0.814845
1.048574,-0.037487,-32,0.351289,O,-0.754556,-0.361846,0.851094,-0.276704
1.057838,0.07884,6,0.504226,G,1,0.645416,-0.860743,-0.840579
1.043622,0.027478,-10,0.102742,G,0.608937,0.592365,-0.304468,0.62485
1.054753,0.060182,0,-0.147961,D,-0.3,0.936863,1,0.462089
1.065307,0.08567,14,0.197469,G,1,0.412058,-0.785479,0.281684
1.044499,0.011371,-16,0.053626,R,-0.4,0.374043,0.553038,0.807135
1.022483,0.103351,-6,-0.151365,G,0.555168,0.874561,-0.277584,0.446748
1.09039,0.113231,30,-0.101941,O,-0.56666,0.126684,0.601864,0.629585
1.048208,-0.041541,-32,0.046637,O,-0.639857,-0.063627,0.546259,0.831786
1.057671,0.078222,8,-0.2462,D,-0.3,0.682053,1,0.106051
1.047142,-0.024136,-28,-0.254817,O,-0.644995,-0.076987,0.245152,0.073279
1.08337,0.111961,26,0.002075,O,-0.641626,-0.068227,0.497201,0.98982
1.092681,0.124356,32,0.049286,O,-0.700983,-0.222555,0.450513,0.820046
1.050982,-0.018189,-24,-0.495696,R,-0.4,0.274715,0.004653,-0.801261
1.107225,0.183449,28,-0.346025,O,-0.690182,-0.194474,0.846087,-0.258497
1.079935,0.109957,26,-0.397672,O,-0.652774,-0.097212,0.899111,-0.451312
1.044794,-0.026887,-28,0.004569,O,-0.622664,-0.018926,0.504383,0.984062
1.096789,0.123405,32,0.200025,O,-0.776057,-0.417747,0.299802,0.272007
1.04397,-0.004568,-22,0.447909,D,-0.3,0.379973,1,-0.629781
1.008399,0.030484,-28,-0.003551,O,-0.587198,0.073285,0.496403,0.986919
1.087745,0.112127,30,-0.049456,O,-0.718025,-0.266865,0.54975,0.81909
1.090938,0.108308,28,0.396397,O,-0.674335,-0.153272,0.103736,-0.440959
1.050291,-0.025842,-28,-0.096433,O,-0.609639,0.014938,0.403435,0.648854
1.099019,0.122758,34,-0.002313,O,-0.766165,-0.392028,0.503926,0.985725
1.045239,0.025331,-12,-0.246545,G,1,0.633227,-0.613932,0.101242
1.056155,0.079386,10,-0.146307,D,-0.3,0.743312,1,0.468526
1.080826,0.110259,26,-0.451833,O,-0.642904,-0.07155,0.951645,-0.642346
1.047749,-0.031345,-30,0.397876,O,-0.647304,-0.082992,0.897166,-0.444241
1.058072,0.075397,8,0.204591,G,1,0.646975,-0.558406,0.253163
1.043124,0.033318,-10,-0.402533,G,1,0.693659,-0.708757,-0.463331
1.09563,0.118517,32,0.34799,O,-0.720439,-0.273141,0.152309,-0.264332
1.043039,0.020274,-14,0.048006,R,-0.4,0.364861,0.548504,0.823621
1.12858,0.181001,34,0.253181,O,-0.777232,-0.420803,0.246738,0.079046
1.05307,0.07893,8,0.153736,G,0.972211,0.667514,-0.486106,0.441383
1.045631,0.004359,-18,0.45385,D,-0.3,0.442809,1,-0.648324
1.051127,-0.029764,-28,-0.050416,O,-0.645361,-0.077939,0.449945,0.817982
1.051144,-0.019591,-26,-0.402152,O,-0.602857,0.032571,0.097762,-0.462683
1.048097,-0.017481,-24,-0.453337,R,-0.4,0.237206,0.046546,-0.648925
1.103286,0.129601,36,-0.098411,O,-0.82531,-0.545806,0.59859,0.641492
1.094262,0.119446,30,-0.352559,O,-0.699219,-0.217968,0.851958,-0.279847
1.071133,0.096966,18,-0.348173,L,-0.4,0.32945,0.848288,-0.266502
1.132924,0.186147,36,-0.153571,O,-0.840315,-0.58482,0.653378,0.442263
1.04965,-0.044953,-34,-0.503259,O,-0.71221,-0.251746,-0.003562,-0.831135
1.050097,-0.025336,-26,-0.348841,O,-0.5778,0.097721,0.15175,-0.266362
1.062537,0.089642,14,-0.504737,D,-0.3,0.434467,1,-0.835514
1.085712,0.123303,30,-0.448217,O,-0.613761,0.004221,0.948359,-0.630396
1.063593,0.083034,10,0.447508,G,1,0.592894,-0.854469,-0.626773
1.044613,0.058419,-2,0.34991,G,0.67249,0.986716,-0.336245,-0.271013
1.050508,-0.052075,-36,0.203976,O,-0.749997,-0.349993,0.704545,0.256201
1.073969,0.100808,22,0.145053,O,-0.577837,0.097623,0.354164,0.469686
1.06884,0.102146,20,0.350057,O,-0.552108,0.164519,0.150523,-0.270825
1.040499,0.013612,-14,-0.101867,G,1,0.520284,-0.582038,0.627918
1.04127,0.01272,-14,-0.34706,G,1,0.564494,-0.782546,-0.261964
1.05113,-0.036775,-30,0.049907,O,-0.651922,-0.094996,0.549818,0.818843
1.04549,0.023059,-12,0.195465,G,0.263165,0.672761,-0.131582,0.288522
1.090866,0.116562,32,0.04852,O,-0.669819,-0.14153,0.45089,0.821417
1.050729,0.054259,-2,0.200089,G,0.361951,0.981368,-0.180976,0.274153
1.103467,0.12446,34,-0.001092,O,-0.802402,-0.486246,0.500459,0.998332
1.044351,0.05219,-4,0.298856,G,0.421203,0.911177,-0.210602,-0.088818
1.045114,0.041193,-6,-0.047319,G,0.445803,0.824646,-0.222901,0.827101
1.04158,-0.012439,-24,-0.346834,R,-0.4,0.269767,0.15296,-0.261963
1.023538,0.086285,-12,-0.149775,G,1,0.6304,-0.519022,0.456646
1.090508,0.115213,30,-0.447286,O,-0.690181,-0.194471,0.946621,-0.624075
1.09077,0.118118,32,0.447559,O,-0.717422,-0.265296,0.053223,-0.624645
1.083253,0.163731,20,0.24585,O,-0.565756,0.129033,0.253985,0.105398
1.046131,-0.020172,-26,-0.246234,O,-0.579073,0.094411,0.254637,0.107771
1.046577,-0.031861,-30,-0.248712,O,-0.655561,-0.10446,0.251217,0.095335
1.054917,0.077395,6,0.445433,G,1,0.69964,-0.74574,-0.619563
1.077372,0.1077,22,0.047129,O,-0.562468,0.137582,0.452789,0.828323
1.095949,0.122419,32,0.050602,O,-0.745037,-0.337096,0.449526,0.81646
1.046436,-0.030541,-28,0.503285,O,-0.606218,0.023833,1.002832,-0.828481
1.04579,0.04325,-6,0.301432,G,0.293006,0.844852,-0.146503,-0.096913
1.060825,0.077303,8,0.354459,G,1,0.668706,-0.685724,-0.288837
1.041113,0.01816,-12,-0.050683,G,0.759948,0.670537,-0.379974,0.816325
1.050031,0.070858,2,0.200771,G,0.66171,0.870362,-0.330855,0.268301
1.045559,0.032047,-10,-0.052639,G,0.518977,0.793445,-0.259489,0.807515
1.046477,0.024531,-12,-0.34832,G,1,0.633192,-0.715686,-0.268648
1.048087,0.148415,8,-0.154462,G,0.377108,0.656701,-0.188554,0.437293
1.049596,-0.05109,-36,-0.353852,O,-0.7059,-0.235341,0.146184,-0.286602
1.111099,0.184227,30,-0.351418,O,-0.720915,-0.27438,0.851131,-0.27684
1.092341,0.128551,34,0.202655,O,-0.718957,-0.269288,0.296835,0.261218
1.054898,0.069741,2,-0.349134,G,0.46102,0.881258,-0.23051,-0.270008
1.050149,0.073412,4,-0.401313,G,0.351745,0.774358,-0.175872,-0.460054
1.020938,0.098918,-8,0.148573,D,-0.3,0.821066,1,0.4598
1.047694,-0.01934,-26,0.452525,O,-0.567817,0.123675,0.951968,-0.643518
1.078933,0.112217,26,-0.45239,O,-0.632947,-0.045662,0.95226,-0.64458
1.051951,0.145762,10,0.054382,G,1,0.551054,-0.503936,0.800036
1.078176,0.11468,26,-0.445116,O,-0.608024,0.019137,0.945309,-0.619307
1.046875,0.037781,-8,0.149884,D,-0.3,0.782218,1,0.457103
1.047457,-0.000379,-20,-0.300733,G,1,0.412208,-0.888542,-0.093634
1.074387,0.105824,24,-0.304639,L,-0.4,0.257704,0.804496,-0.10726
1.092276,0.166352,20,0.194893,G,1,0.486214,-0.708307,0.292649
1.056107,0.080885,10,-0.446255,D,-0.3,0.555252,1,-0.622341
1.072841,0.106626,22,0.349222,O,-0.548893,0.172879,0.150312,-0.271593
1.077954,0.108235,22,-0.303221,O,-0.572963,0.110297,0.802889,-0.101413
1.058196,0.077201,6,0.249647,G,1,0.695796,-0.555283,0.086986
1.068034,0.099598,20,0.495307,L,-0.4,0.288125,0.004206,-0.802887
1.073118,0.15787,14,0.496599,G,1,0.46363,-1,-0.806055
1.045725,0.049133,-4,0.500159,G,0.856635,0.928468,-0.428317,-0.817633
1.056158,0.075819,8,0.30338,G,1,0.649413,-0.653678,-0.10215
1.049704,-0.019574,-26,-0.297505,O,-0.639256,-0.062065,0.202191,-0.082944
1.067518,0.09914,18,-0.496332,D,-0.3,0.34972,1,-0.806772
1.050642,0.09962,6,0.202205,G,0.856291,0.774091,-0.428145,0.264597
1.051601,-0.027878,-28,-0.003402,O,-0.613075,0.006004,0.496344,0.986705
1.088543,0.12036,30,-0.197843,O,-0.690098,-0.194256,0.697961,0.280142
1.051298,0.065631,2,0.195433,G,0.598317,0.896384,-0.299159,0.288935
1.044763,0.02127,-12,0.152142,G,0.356397,0.670237,-0.178198,0.448855
1.049774,0.00564,-18,-0.500987,G,1,0.405272,-1,-0.815294
1.043037,0.028742,-10,0.454189,D,-0.3,0.666933,1,-0.651455
1.039168,0.006234,-16,0.202417,G,0.507653,0.543493,-0.253826,0.262979
1.047207,0.057639,-2,-0.347666,G,0.550761,0.927439,-0.275381,-0.265241
1.055299,0.067521,2,-0.249647,G,0.229716,0.864807,-0.114858,0.090725
1.051666,0.073439,4,-0.353411,D,-0.3,0.756462,1,-0.283446
1.056622,0.079672,10,-0.145484,G,0.564573,0.572204,-0.282286,0.470874
1.043942,0.03071,-10,-0.04635,G,0.673461,0.709438,-0.33673,0.832115
1.05037,0.067875,2,0.347371,G,0.917313,0.889042,-0.458656,-0.264359
1.057911,0.080671,8,0.350666,G,1,0.675605,-0.675039,-0.275069
1.043777,0.000332,-20,0.495697,D,-0.3,0.415588,1,-0.761354
1.045673,0.018969,-14,-0.196671,G,1,0.573334,-0.622957,0.286212
1.038971,-0.015279,-24,0.252365,R,-0.4,0.344124,0.752406,0.082159
1.062968,0.149357,8,-0.496215,G,0.39928,0.70358,-0.19964,-0.803856
1.049385,-0.020548,-26,-0.49649,O,-0.598032,0.045116,0.003355,-0.805982
1.056351,0.079491,10,0.004839,G,0.986555,0.51218,-0.493278,0.980155
1.040032,-0.001449,-18,0.002643,R,-0.4,0.347762,0.502504,0.990893
1.13589,0.188967,34,0.497463,O,-0.628547,-0.034221,0.00221,-0.810146
1.074852,0.10205,20,0.099705,O,-0.56044,0.142856,0.401155,0.640564
1.05891,0.080841,12,0.353405,G,1,0.453926,-0.900497,-0.288813
1.087603,0.113928,28,0.397287,O,-0.674429,-0.153515,0.102833,-0.444242
1.050516,0.07396,6,0.498689,G,1,0.901571,-0.597118,-0.813414
1.090349,0.121905,32,0.098789,O,-0.73706,-0.316356,0.401754,0.64274
1.090091,0.113273,28,0.347648,L,-0.4,0.252567,0.152392,-0.264028
1.011949,0.050212,-20,0.247225,O,-0.561061,0.141241,0.746433,0.103879
1.056439,0.069982,2,-0.046447,D,-0.3,0.874168,1,0.829861
1.040521,0.009012,-16,0.495569,D,-0.3,0.527301,1,-0.798673
1.046102,0.034694,-8,0.149891,G,0.379348,0.660756,-0.189674,0.456107
1.043418,0.038506,-8,-0.097492,G,0.498377,0.848171,-0.249189,0.645965
1.054754,0.070427,6,0.400443,G,1,0.749379,-0.651425,-0.45747
1.06506,0.084235,14,0.403102,G,1,0.426885,-0.976215,-0.465819
1.047975,-0.032336,-30,-0.404036,O,-0.607121,0.021485,0.096027,-0.468992
1.055988,-0.041299,-32,-0.349234,O,-0.647377,-0.08318,0.150573,-0.270645
1.045539,-0.030919,-28,-0.045467,O,-0.631542,-0.042009,0.454921,0.836077
1.062196,0.084073,12,-0.349187,G,0.281673,0.509611,-0.140836,-0.271102
1.065634,0.093311,18,-0.298777,L,-0.4,0.315116,0.798531,-0.085567
1.009572,0.037836,-24,0.498198,R,-0.4,0.284827,0.997077,-0.807552
1.12934,0.18498,36,0.402376,O,-0.809862,-0.505642,0.097702,-0.462904
1.092506,0.17424,22,0.451977,O,-0.549683,0.170823,0.047598,-0.645097
1.049713,0.0256,-10,0.102567,G,0.315961,0.739098,-0.15798,0.625741
1.106321,0.122778,36,-0.398851,O,-0.695491,-0.208276,0.899149,-0.451451
1.044813,0.035748,-8,-0.148074,G,0.754541,0.769962,-0.377271,0.46461
